2025-10-29 15:41:01,808 - src.medical_rag_system - INFO - Initializing Medical RAG System
2025-10-29 16:09:14,454 - src.medical_rag_system - INFO - Medical RAG System initialized successfully
2025-10-29 16:09:14,454 - src.medical_rag_system - INFO - Answering question: Indications  for the XYLOCAINE Jelly 2%(lidocaine hydrocloride)
2025-10-29 16:09:14,454 - src.medical_rag_system - INFO - Searching for: Indications  for the XYLOCAINE Jelly 2%(lidocaine hydrocloride)
2025-10-29 16:09:14,454 - embedding_manager - INFO - Generating embeddings for 1 texts
2025-10-29 16:09:15,167 - elastic_transport.transport - INFO - POST http://localhost:9200/medical_documents/_search [status:200 duration:0.398s]
2025-10-29 16:09:15,167 - elasticsearch_manager - INFO - Found 20 results for query: Indications  for the XYLOCAINE Jelly 2%(lidocaine hydrocloride)
2025-10-29 16:09:15,370 - elastic_transport.transport - INFO - POST http://localhost:9200/medical_documents/_search [status:200 duration:0.203s]
2025-10-29 16:09:15,370 - elasticsearch_manager - INFO - Found 10 results for query: Indications  for the XYLOCAINE Jelly 2%(lidocaine hydrocloride)
2025-10-29 16:09:15,372 - rag_pipeline - INFO - Answering question: Indications  for the XYLOCAINE Jelly 2%(lidocaine hydrocloride)
2025-10-29 16:09:15,374 - rag_pipeline - INFO - Question type detection - Contra: False, MOA: False, Indication: True, Dosage: False, Side effects: False, Interactions: False, Storage: False, General: False
2025-10-29 16:11:44,768 - src.medical_rag_system - INFO - Initializing Medical RAG System
2025-10-29 16:11:45,197 - embedding_manager - INFO - Loading PubMedBERT model: microsoft/BiomedNLP-PubMedBERT-base-uncased-abstract-fulltext
2025-10-29 16:11:47,173 - embedding_manager - INFO - Loaded FAISS index with 4847 vectors
2025-10-29 16:11:47,199 - elastic_transport.transport - INFO - GET http://localhost:9200/ [status:200 duration:0.025s]
2025-10-29 16:11:47,200 - elasticsearch_manager - INFO - ElasticSearch cluster: docker-cluster
2025-10-29 16:11:47,200 - elasticsearch_manager - INFO - Connected to ElasticSearch at localhost:9200
2025-10-29 16:11:47,200 - rag_pipeline - INFO - Loading PubMedBERT model: microsoft/BiomedNLP-PubMedBERT-base-uncased-abstract-fulltext
2025-10-29 16:11:49,008 - rag_pipeline - INFO - PubMedBERT model loaded successfully
2025-10-29 16:11:49,008 - rag_pipeline - INFO - Loading QA model: ktrapeznikov/biobert_v1.1_pubmed_squad_v2
2025-10-29 16:11:49,784 - rag_pipeline - INFO - QA model loaded successfully
2025-10-29 16:11:49,784 - src.medical_rag_system - INFO - Medical RAG System initialized successfully
2025-10-29 16:11:49,784 - src.medical_rag_system - INFO - Answering question: Indications  for the XYLOCAINE Jelly 2%(lidocaine hydrocloride)
2025-10-29 16:11:49,784 - src.medical_rag_system - INFO - Searching for: Indications  for the XYLOCAINE Jelly 2%(lidocaine hydrocloride)
2025-10-29 16:11:49,785 - embedding_manager - INFO - Generating embeddings for 1 texts
2025-10-29 16:11:50,518 - elastic_transport.transport - INFO - POST http://localhost:9200/medical_documents/_search [status:200 duration:0.413s]
2025-10-29 16:11:50,519 - elasticsearch_manager - INFO - Found 20 results for query: Indications  for the XYLOCAINE Jelly 2%(lidocaine hydrocloride)
2025-10-29 16:11:50,726 - elastic_transport.transport - INFO - POST http://localhost:9200/medical_documents/_search [status:200 duration:0.207s]
2025-10-29 16:11:50,727 - elasticsearch_manager - INFO - Found 10 results for query: Indications  for the XYLOCAINE Jelly 2%(lidocaine hydrocloride)
2025-10-29 16:11:50,727 - rag_pipeline - INFO - Answering question: Indications  for the XYLOCAINE Jelly 2%(lidocaine hydrocloride)
2025-10-29 16:11:50,730 - rag_pipeline - INFO - Question type detection - Contra: False, MOA: False, Indication: True, Dosage: False, Side effects: False, Interactions: False, Storage: False, General: False
2025-10-29 16:15:22,595 - src.medical_rag_system - INFO - Initializing Medical RAG System
2025-10-29 16:15:23,033 - embedding_manager - INFO - Loading PubMedBERT model: microsoft/BiomedNLP-PubMedBERT-base-uncased-abstract-fulltext
2025-10-29 16:15:25,149 - embedding_manager - INFO - Loaded FAISS index with 4847 vectors
2025-10-29 16:15:25,158 - elastic_transport.transport - INFO - GET http://localhost:9200/ [status:200 duration:0.009s]
2025-10-29 16:15:25,158 - elasticsearch_manager - INFO - ElasticSearch cluster: docker-cluster
2025-10-29 16:15:25,158 - elasticsearch_manager - INFO - Connected to ElasticSearch at localhost:9200
2025-10-29 16:15:25,158 - rag_pipeline - INFO - Loading PubMedBERT model: microsoft/BiomedNLP-PubMedBERT-base-uncased-abstract-fulltext
2025-10-29 16:15:27,213 - rag_pipeline - INFO - PubMedBERT model loaded successfully
2025-10-29 16:15:27,223 - rag_pipeline - INFO - Loading QA model: ktrapeznikov/biobert_v1.1_pubmed_squad_v2
2025-10-29 16:15:28,068 - rag_pipeline - INFO - QA model loaded successfully
2025-10-29 16:15:28,068 - src.medical_rag_system - INFO - Medical RAG System initialized successfully
2025-10-29 16:15:28,069 - src.medical_rag_system - INFO - Answering question: Indications  for the XYLOCAINE Jelly 2%(lidocainehydrocloride)
2025-10-29 16:15:28,069 - src.medical_rag_system - INFO - Searching for: Indications  for the XYLOCAINE Jelly 2%(lidocainehydrocloride)
2025-10-29 16:15:28,069 - embedding_manager - INFO - Generating embeddings for 1 texts
2025-10-29 16:15:28,862 - elastic_transport.transport - INFO - POST http://localhost:9200/medical_documents/_search [status:200 duration:0.463s]
2025-10-29 16:15:28,863 - elasticsearch_manager - INFO - Found 20 results for query: Indications  for the XYLOCAINE Jelly 2%(lidocainehydrocloride)
2025-10-29 16:15:29,088 - elastic_transport.transport - INFO - POST http://localhost:9200/medical_documents/_search [status:200 duration:0.225s]
2025-10-29 16:15:29,088 - elasticsearch_manager - INFO - Found 10 results for query: Indications  for the XYLOCAINE Jelly 2%(lidocainehydrocloride)
2025-10-29 16:15:29,089 - rag_pipeline - INFO - Answering question: Indications  for the XYLOCAINE Jelly 2%(lidocainehydrocloride)
2025-10-29 16:15:29,091 - rag_pipeline - INFO - Question type detection - Contra: False, MOA: False, Indication: True, Dosage: False, Side effects: False, Interactions: False, Storage: False, General: False
2025-10-29 16:16:39,961 - src.medical_rag_system - INFO - Initializing Medical RAG System
2025-10-29 16:16:40,383 - embedding_manager - INFO - Loading PubMedBERT model: microsoft/BiomedNLP-PubMedBERT-base-uncased-abstract-fulltext
2025-10-29 16:16:42,532 - embedding_manager - INFO - Loaded FAISS index with 4847 vectors
2025-10-29 16:16:42,539 - elastic_transport.transport - INFO - GET http://localhost:9200/ [status:200 duration:0.006s]
2025-10-29 16:16:42,539 - elasticsearch_manager - INFO - ElasticSearch cluster: docker-cluster
2025-10-29 16:16:42,539 - elasticsearch_manager - INFO - Connected to ElasticSearch at localhost:9200
2025-10-29 16:16:42,539 - rag_pipeline - INFO - Loading PubMedBERT model: microsoft/BiomedNLP-PubMedBERT-base-uncased-abstract-fulltext
2025-10-29 16:16:44,596 - rag_pipeline - INFO - PubMedBERT model loaded successfully
2025-10-29 16:16:44,597 - rag_pipeline - INFO - Loading QA model: ktrapeznikov/biobert_v1.1_pubmed_squad_v2
2025-10-29 16:16:45,470 - rag_pipeline - INFO - QA model loaded successfully
2025-10-29 16:16:45,470 - src.medical_rag_system - INFO - Medical RAG System initialized successfully
2025-10-29 16:16:45,470 - src.medical_rag_system - INFO - Answering question: In what patient age group should reduced doses be given?
2025-10-29 16:16:45,470 - src.medical_rag_system - INFO - Searching for: In what patient age group should reduced doses be given?
2025-10-29 16:16:45,470 - embedding_manager - INFO - Generating embeddings for 1 texts
2025-10-29 16:16:46,037 - elastic_transport.transport - INFO - POST http://localhost:9200/medical_documents/_search [status:200 duration:0.243s]
2025-10-29 16:16:46,037 - elasticsearch_manager - INFO - Found 20 results for query: In what patient age group should reduced doses be given?
2025-10-29 16:16:46,151 - elastic_transport.transport - INFO - POST http://localhost:9200/medical_documents/_search [status:200 duration:0.111s]
2025-10-29 16:16:46,151 - elasticsearch_manager - INFO - Found 10 results for query: In what patient age group should reduced doses be given?
2025-10-29 16:16:46,152 - rag_pipeline - INFO - Answering question: In what patient age group should reduced doses be given?
2025-10-29 16:16:46,154 - rag_pipeline - INFO - Question type detection - Contra: False, MOA: False, Indication: False, Dosage: True, Side effects: False, Interactions: False, Storage: False, General: False
2025-10-29 16:17:32,165 - src.medical_rag_system - INFO - Initializing Medical RAG System
2025-10-29 16:17:32,592 - embedding_manager - INFO - Loading PubMedBERT model: microsoft/BiomedNLP-PubMedBERT-base-uncased-abstract-fulltext
2025-10-29 16:17:34,685 - embedding_manager - INFO - Loaded FAISS index with 4847 vectors
2025-10-29 16:17:34,698 - elastic_transport.transport - INFO - GET http://localhost:9200/ [status:200 duration:0.013s]
2025-10-29 16:17:34,699 - elasticsearch_manager - INFO - ElasticSearch cluster: docker-cluster
2025-10-29 16:17:34,699 - elasticsearch_manager - INFO - Connected to ElasticSearch at localhost:9200
2025-10-29 16:17:34,699 - rag_pipeline - INFO - Loading PubMedBERT model: microsoft/BiomedNLP-PubMedBERT-base-uncased-abstract-fulltext
2025-10-29 16:17:36,778 - rag_pipeline - INFO - PubMedBERT model loaded successfully
2025-10-29 16:17:36,778 - rag_pipeline - INFO - Loading QA model: ktrapeznikov/biobert_v1.1_pubmed_squad_v2
2025-10-29 16:17:37,655 - rag_pipeline - INFO - QA model loaded successfully
2025-10-29 16:17:37,655 - src.medical_rag_system - INFO - Medical RAG System initialized successfully
2025-10-29 16:17:37,655 - src.medical_rag_system - INFO - Answering question: In what patient age group should reduced doses of XYLOCAINE Jelly 2% (Lidocaine Hydrochloride) be given?
2025-10-29 16:17:37,655 - src.medical_rag_system - INFO - Searching for: In what patient age group should reduced doses of XYLOCAINE Jelly 2% (Lidocaine Hydrochloride) be given?
2025-10-29 16:17:37,655 - embedding_manager - INFO - Generating embeddings for 1 texts
2025-10-29 16:17:38,609 - elastic_transport.transport - INFO - POST http://localhost:9200/medical_documents/_search [status:200 duration:0.558s]
2025-10-29 16:17:38,609 - elasticsearch_manager - INFO - Found 20 results for query: In what patient age group should reduced doses of XYLOCAINE Jelly 2% (Lidocaine Hydrochloride) be given?
2025-10-29 16:17:38,883 - elastic_transport.transport - INFO - POST http://localhost:9200/medical_documents/_search [status:200 duration:0.273s]
2025-10-29 16:17:38,884 - elasticsearch_manager - INFO - Found 10 results for query: In what patient age group should reduced doses of XYLOCAINE Jelly 2% (Lidocaine Hydrochloride) be given?
2025-10-29 16:17:38,884 - rag_pipeline - INFO - Answering question: In what patient age group should reduced doses of XYLOCAINE Jelly 2% (Lidocaine Hydrochloride) be given?
2025-10-29 16:17:38,887 - rag_pipeline - INFO - Question type detection - Contra: False, MOA: False, Indication: False, Dosage: True, Side effects: False, Interactions: False, Storage: False, General: False
2025-10-29 16:18:41,453 - src.medical_rag_system - INFO - Initializing Medical RAG System
2025-10-29 16:18:41,873 - embedding_manager - INFO - Loading PubMedBERT model: microsoft/BiomedNLP-PubMedBERT-base-uncased-abstract-fulltext
2025-10-29 16:18:43,841 - embedding_manager - INFO - Loaded FAISS index with 4847 vectors
2025-10-29 16:18:43,854 - elastic_transport.transport - INFO - GET http://localhost:9200/ [status:200 duration:0.013s]
2025-10-29 16:18:43,855 - elasticsearch_manager - INFO - ElasticSearch cluster: docker-cluster
2025-10-29 16:18:43,855 - elasticsearch_manager - INFO - Connected to ElasticSearch at localhost:9200
2025-10-29 16:18:43,856 - rag_pipeline - INFO - Loading PubMedBERT model: microsoft/BiomedNLP-PubMedBERT-base-uncased-abstract-fulltext
2025-10-29 16:18:46,366 - rag_pipeline - INFO - PubMedBERT model loaded successfully
2025-10-29 16:18:46,366 - rag_pipeline - INFO - Loading QA model: ktrapeznikov/biobert_v1.1_pubmed_squad_v2
2025-10-29 16:18:47,141 - rag_pipeline - INFO - QA model loaded successfully
2025-10-29 16:18:47,141 - src.medical_rag_system - INFO - Medical RAG System initialized successfully
2025-10-29 16:18:47,142 - src.medical_rag_system - INFO - Answering question: Name two medical procedures where XYLOCAINE Jelly 2% (Lidocaine Hydrochloride) is used.
2025-10-29 16:18:47,142 - src.medical_rag_system - INFO - Searching for: Name two medical procedures where XYLOCAINE Jelly 2% (Lidocaine Hydrochloride) is used.
2025-10-29 16:18:47,142 - embedding_manager - INFO - Generating embeddings for 1 texts
2025-10-29 16:18:48,017 - elastic_transport.transport - INFO - POST http://localhost:9200/medical_documents/_search [status:200 duration:0.532s]
2025-10-29 16:18:48,017 - elasticsearch_manager - INFO - Found 20 results for query: Name two medical procedures where XYLOCAINE Jelly 2% (Lidocaine Hydrochloride) is used.
2025-10-29 16:18:48,281 - elastic_transport.transport - INFO - POST http://localhost:9200/medical_documents/_search [status:200 duration:0.264s]
2025-10-29 16:18:48,281 - elasticsearch_manager - INFO - Found 10 results for query: Name two medical procedures where XYLOCAINE Jelly 2% (Lidocaine Hydrochloride) is used.
2025-10-29 16:18:48,281 - rag_pipeline - INFO - Answering question: Name two medical procedures where XYLOCAINE Jelly 2% (Lidocaine Hydrochloride) is used.
